job_id,job_title,required_skills,min_years_experience,max_years_experience,salary_min,salary_max,salary_currency,job_location,remote_allowed,job_posted_date,company_size,industry
3092,CTO,,10.0,14.0,140000,185000,USD,New York,,2024-02-26,51-200,Energy
3093,VP Engineering,JavaScript|Svelte|Agile|RabbitMQ|CICD|Communication|Scrum|YAML,9.0,14.0,140000,202000,USD,Tehran,No,2023-10-15,201-1000,Energy
3094,Senior Backend Developer,Java|RabbitMQ|Agile|MySQL|Java|Flask,10.0,12.0,100000,117000,USD,TABRIZ,Hybrid,2024-07-14,201-1000,Blockchain
3095,Junior Full Stack Developer,HTML|RabbitMQ|PostgreSQL|Node.js|Scrum|React|CSS,0.0,2.0,30000,40000,USD,Mashhad,Hybrid,2023-11-24,,E-commerce
3096,Lead Architect,React|Express|Agile|Redis|Express|CICD,-1.0,,161000,217000,USD,London,Yes,2023-03-15,51-200,Healthcare
3097,Senior Data Scientist,PyTorch|Pandas|Python|TensorFlow|Spark|TensorFlow|YAML,7.0,13.0,93000,130000,EUR,Toronto,No,2023-05-31,1000+,Automotive
3098,Junior Software Engineer,Java|Python|GraphQL|Spring|Redux|Kubernetes,-1.0,,35000,49000,USD,Manchester,Hybrid,2023-07-14,11-50,Travel
3099,Data Scientist,TensorFlow|TensorFlow|PyTorch|Airflow,2.0,6.0,60000,79000,USD,Tokyo,Yes,2024-06-08,51-200,Retail
3100,Junior Full Stack Developer,Docker|Python|Kafka|Testing|Express|Node.js|React|Linux,0.0,3.0,39000,53000,EUR,Karaj,Yes,2023-07-11,201-1000,E-commerce
3101,Software Engineer,Testing|YAML|HTML|Vue,-1.0,5.0,60000,69000,USD,Dubai,No,2024-09-13,11-50,AdTech
3102,Junior Software Engineer,Testing|Java|Problem-Solving|SASS|GraphQL|Node.js,0.0,2.0,34000,41000,USD,Paris,No,2024-02-27,201-1000,Media
3103,DevOps Engineer,Jenkins|Kubernetes|Ansible|Docker|GCP|Java|Nginx|CICD,5.0,9.0,60000,73000,USD,Manchester,No,17/10/2023,201-1000,Media
3104,VP Engineering,Go|Testing|Kubernetes|TypeScript,8.0,,6460000000,8950000000,IRR,Tehran,No,2024-04-24,51-200,Healthcare
3105,Engineering Manager,Problem-Solving|CICD|JSON|GraphQL|REST API|REST API|Linux,15.0,19.0,8740000000,11410000000,IRR,Amsterdam,Hybrid,2023-04-21,1000+,Manufacturing
3106,VP Engineering,Scrum|Node.js|Kubernetes,9.0,,146000,182000,USD,San Francisco,No,2024-12-03,11-50,Cybersecurity
3107,Junior Data Analyst,PyTorch|SQL|XGBoost|Linux|Git|TensorFlow|REST API|Testing,1.0,5.0,30000,40000,USD,Isfahan,Yes,2023-10-14,51-200,Healthcare
3108,Backend Developer,Node.js|MongoDB|FastAPI|Flask,2.0,5.0,66000,92000,EUR,Karaj,No,2023-03-27,11-50,Blockchain
3109,Software Engineer,TypeScript|JSON|Kafka,3.0,7.0,60000,85000,USD,Karaj,Yes,2024-12-16,1000+,Cloud
3110,Solutions Architect (Senior),TypeScript|Communication|Kubernetes|HTML|Communication|FastAPI|MongoDB,8.0,10.0,100000,117000,USD,Remote,No,2024-05-05,1000+,Transportation
3111,Software Engineer,PostgreSQL|TypeScript|Redux|React|CSS|TypeScript|Kafka,4.0,9.0,56000,78000,EUR,Karaj,,2024-12-19,11-50,Healthcare
3112,Senior DevOps Engineer,Kubernetes|Kubernetes|Linux,7.0,12.0,116000,134000,USD,Hamburg,Yes,2024-04-25,201-1000,Education
3113,Junior Data Analyst,Git|CICD|SQL|PySpark|CICD|LightGBM,1.0,3.0,1540000000,1890000000,IRR,Austin,No,2024-04-07,1000+,SaaS
3114,Senior DevOps Engineer,Azure|Ansible|Terraform|Ansible|Grafana|Linux,9.0,13.0,120000,170000,USD,Munich,No,2023-12-16,51-200,Transportation
3115,Senior Full Stack Developer,PostgreSQL|TypeScript|React|REST API|HTML,8.0,13.0,5590000000,6950000000,IRR,Karaj,No,2023-04-22,1000+,Gaming
3116,Software Developer Intern,JSON|REST API|Docker,1.0,7.0,28000,32000,EUR,New York,No,2024-12-05,1000+,InsurTech
3117,Director of Engineering,Express|Django|Angular|Agile,10.0,15.0,140000,176000,usd,New York,No,2023-08-03,51-200,Transportation
3118,Data Analyst,,5.0,9.0,56000,77000,EUR,Isfahan,Yes,2023-04-30,201-1000,AdTech
3119,Data Analyst,,3.0,6.0,81000,113000,EUR,Tokyo,,2024-04-25,11-50,IoT
3120,Senior Data Scientist,CICD|TensorFlow|CICD|Airflow|PySpark|LightGBM|JSON,10.0,12.0,123000,159000,USD,Boston,No,2023-03-14,11-50,Cloud
3121,Senior Full Stack Developer,Angular|GraphQL|Webpack|HTML|C#|Python|Communication|React,6.0,11.0,100000,116000,USD,Berlin,Yes,2024-08-18,201-1000,Biotech
3122,Senior ML Engineer,TensorFlow|Python|TensorFlow|Tableau|Tableau,8.0,14.0,132000,175000,USD,Istanbul,Hybrid,2024-05-24,201-1000,Media
3123,Software Engineer,GraphQL|FastAPI|CSS,4.0,8.0,3560000000,5080000000,IRR,Karaj,Hybrid,2023-04-28,201-1000,Transportation
3124,Frontend Developer,HTML|Angular|Webpack|Next.js|Webpack|HTML|React,2.0,6.0,60000,69000,USD,Berlin,No,2024-03-08,201-1000,Cybersecurity
3125,Backend Developer,Git|C#|GraphQL|RabbitMQ|Python|MongoDB|YAML,4.0,9.0,67000,84000,USD,Berlin,No,2024-10-10,51-200,Manufacturing
3126,Junior DevOps Engineer,REST API|Spring|Jenkins|AWS,2.0,,38000,55000,USD,Tokyo,Yes,2023-03-18,201-1000,Cybersecurity
3127,Junior Backend Developer,JSON|FastAPI|Python,1.0,3.0,28000,34000,EUR,Toronto,Hybrid,2024-12-23,201-1000,Cybersecurity
3128,Software Engineer,Problem-Solving|PostgreSQL|FastAPI|Scrum,5.0,11.0,60000,76000,USD,Madrid,Yes,2023-01-16,51-200,Automotive
3129,Senior ML Engineer,PySpark|Agile|Kafka|TensorFlow|Agile|XGBoost|LightGBM,10.0,16.0,93000,126000,EUR,New York,No,2023-09-01,51-200,Retail
3130,Tech Lead,MongoDB|C#|Vue,14.0,17.0,158000,228000,USD,Qom,Yes,2023-04-01,11-50,LegalTech
3131,Backend Developer,Kafka|Communication|JSON|C#|MySQL,3.0,8.0,2740000000,3230000000,IRR,Tehran,Yes,2023-04-21,1-10,IoT
3132,Full Stack Developer,Git|JavaScript|Kafka|Next.js|Spring|Redux,3.0,8.0,100000,143000,USD,San Francisco,Yes,2023-07-05,201-1000,Travel
3133,Senior Backend Developer,JSON|C#|Python|FastAPI|Django|Java|Node.js|Django,5.0,11.0,100000,131000,USD,Singapore,Yes,2024-10-05,51-200,Cybersecurity
3134,Junior Backend Developer,Python|Express|Scrum|RabbitMQ|Kubernetes,1.0,7.0,30000,43000,USD,Mashhad,Hybrid,2023-08-18,1-10,SaaS
3135,Data Scientist,Airflow|XGBoost|Scikit-learn|Tableau,2.0,4.0,88000,104000,USD,Austin,Hybrid,2023-05-21,201-1000,LegalTech
3136,Senior Backend Developer,Express|Agile|FastAPI|FastAPI|MySQL,6.0,8.0,154000,215000,USD,Tokyo,No,2023-06-22,51-200,Transportation
3137,Tech Lead,Linux|JSON|MySQL|MySQL|Go|Scrum,11.0,17.0,220000,289000,USD,Seattle,No,2024-04-13,1000+,Healthcare
3138,Engineering Manager,YAML|CICD|Scrum|Flask|REST API|FastAPI,13.0,16.0,140000,184000,USD,Hamburg,Yes,2023-06-17,1000+,Transportation
3139,Software Developer Intern,Testing|Scrum|Scrum|Linux|Scrum|JSON|CSS,2.0,5.0,39000,46000,EUR,Istanbul,No,2024-12-09,1000+,Healthcare
3140,Engineering Manager,Problem-Solving|Testing|C#|Git|Scrum|CICD|Git,9.0,13.0,176000,246000,USD,Vancouver,No,2024-12-16,51-200,E-commerce
3141,Web Developer,TypeScript|TypeScript|Express|Webpack|Next.js|React|Go,2.0,6.0,2580000000,3630000000,IRR,Isfahan,No,2023-11-20,201-1000,Manufacturing
3142,Junior Frontend Developer,SASS|HTML|CSS|Next.js|TypeScript|TypeScript,1.0,4.0,30000,41000,EUR,Boston,No,2023-09-23,11-50,Biotech
3143,Senior DevOps Engineer,Agile|Nginx|Jenkins|AWS|Linux|Spring,5.0,8.0,100000,123000,USD,Madrid,Yes,2023-06-20,11-50,Cybersecurity
3144,Junior Backend Developer,Python|Django|MySQL,2.0,6.0,1260000000,1720000000,IRR,Amsterdam,No,2024-10-05,,Education
3145,Tech Lead,FastAPI|Django|Redux|Linux|Agile,14.0,18.0,220000,302000,USD,Isfahan,Yes,20/07/2023,11-50,Fintech
3146,FULL STACK DEVELOPER,JSON|FastAPI|Communication|Flask|REST API|Spring|Communication|Problem-Solving,3.0,5.0,60000,72000,USD,Istanbul,Yes,2024-07-16,51-200,Telecom
3147,Database Administrator,Tailwind|Linux|GraphQL|CICD|Redux,3.0,,100000,136000,USD,Vancouver,Hybrid,2023-10-12,201-1000,E-commerce
3148,Tech Lead,YAML|CICD|Docker|Node.js,8.0,14.0,130000,153000,EUR,Tehran,No,23/02/2023,1000+,Energy
3149,Junior ML Engineer,TensorFlow|dbt|PyTorch|Express|NumPy|NumPy,0.0,6.0,28000,35000,EUR,New York,Hybrid,2024-05-27,51-200,Manufacturing
3150,Senior Full Stack Developer,Kafka|Agile|Node.js|Flask|SASS,6.0,8.0,100000,138000,USD,Isfahan,Yes,2024-08-30,,SaaS
3151,Senior ML Engineer,Django|Communication|MySQL,8.0,12.0,144000,188000,usd,Remote,No,2024-11-30,,Transportation
3152,Lead Architect,Docker|FastAPI|Node.js|Node.js|MySQL|Java,9.0,13.0,140000,198000,USD,Dubai,Yes,2023-05-29,51-200,Media
3153,VP Engineering,JavaScript|Go|React|Communication,12.0,14.0,130000,152000,EUR,London,Yes,2024-06-13,51-200,Fintech
3154,Junior Web Developer,SASS|Redux|Angular|Next.js|Angular|Tailwind|SASS|GraphQL,1.0,7.0,37000,45000,EUR,San Francisco,Yes,2024-03-29,201-1000,Healthcare
3155,Senior Full Stack Developer,Kafka|Svelte|Communication|FastAPI|Communication|Go|Kubernetes|Docker,7.0,12.0,93000,126000,EUR,Manchester,No,2024-01-16,1000+,Cloud
3156,Director of Engineering,Problem-Solving|Go|GraphQL,11.0,,192000,247000,eur,Mashhad,Yes,2024-10-07,201-1000,InsurTech
3157,Senior ML Engineer,Spark|PySpark|Python,,9.0,108000,132000,EUR,Tokyo,No,2024-01-07,,SaaS
3158,Junior Data Analyst,Testing|SQL|LightGBM,0.0,3.0,38000,45000,USD,New York,Yes,2023-08-18,1000+,Media
3159,Junior Data Analyst,PyTorch|Pandas|Scikit-learn|SQL|REST API|LightGBM|JSON|Scikit-learn,2.0,5.0,1980000000,2650000000,IRR,Tabriz,Hybrid,2024-09-27,51-200,InsurTech
3160,Junior ML Engineer,R|Tableau|XGBoost|SQL|Python|MySQL|Pandas|Airflow,2.0,4.0,1260000000,1570000000,IRR,Sydney,Hybrid,2023-03-21,201-1000,Retail
3161,Junior DevOps Engineer,Grafana|AWS|Docker|Linux,2.0,6.0,30000,43000,USD,Dubai,Yes,2024-09-10,201-1000,Fintech
3162,Junior ML Engineer,PySpark|Pandas|Spark|RabbitMQ|Tableau|Flask|Django,2.0,6.0,33000,46000,EUR,Paris,No,2024-06-19,51-200,Healthcare
3163,Data Analyst,XGBoost|Git|Git|Spark|Communication|GraphQL|dbt|TensorFlow,3.0,7.0,60000,74000,USD,San Francisco,No,2024-07-07,51-200,InsurTech
3164,Junior DevOps Engineer,AWS|Prometheus|GitLab-CI|Django|Kubernetes|Scrum,2.0,4.0,30000,35000,USD,Paris,,2024-02-16,51-200,E-commerce
3165,Solutions Architect,,4.0,,66000,82000,USD,New York,Yes,2023-04-27,1-10,Real Estate
3166,Junior Frontend Developer,Webpack|Next.js|CSS,2.0,7.0,33000,46000,USD,Tehran,Yes,2024-12-03,51-200,Manufacturing
3167,Full Stack Developer,C#|Next.js|Kafka|Svelte,4.0,7.0,3260000000,3920000000,IRR,Istanbul,Yes,2024-02-21,51-200,Biotech
3168,VP Engineering,Kafka|Communication|YAML,11.0,,209000,267000,USD,Singapore,No,2023-05-30,11-50,Healthcare
3169,Data Scientist,Python|XGBoost|Scikit-learn|Linux|Pandas|PySpark,2.0,8.0,70000,88000,USD,Austin,Yes,2023-03-06,201-1000,Manufacturing
3170,Head of Data,RabbitMQ|MongoDB|Python,12.0,16.0,220000,294000,USD,Seattle,Hybrid,2023-04-22,11-50,Retail
3171,Software Engineer,FastAPI|Scrum|React|CICD|Angular,3.0,7.0,2520000000,3350000000,IRR,Remote,No,2024-06-22,,Manufacturing
3172,Web Developer,Tailwind|Kubernetes|JavaScript|MongoDB,4.0,9.0,56000,70000,EUR,San Francisco,Hybrid,2024-12-07,51-200,Education
3173,Tech Lead,C#|Docker|Testing,8.0,11.0,170000,246000,EUR,Dubai,No,23/05/2024,201-1000,Healthcare
3174,Senior Backend Developer,Django|Scrum|Kubernetes|Redis|Go,7.0,10.0,148000,176000,EUR,Singapore,Yes,2023-06-09,1000+,Automotive
3175,Junior Full Stack Developer,Angular|SASS|Angular|SASS|Agile|CICD|Kubernetes|C#,1.0,3.0,28000,37000,EUR,Amsterdam,No,2023-02-05,201-1000,Media
3176,Data Scientist,PySpark|Airflow|Scikit-learn|PyTorch|Power BI,3.0,9.0,2520000000,3200000000,IRR,Mashhad,Yes,2024-05-25,,Education
3177,Senior Full Stack Developer,GraphQL|Tailwind|Kafka|Redis|C#|Django,9.0,14.0,100000,138000,USD,Madrid,Yes,2024-01-05,201-1000,Media
3178,Senior Frontend Developer,React|Svelte|HTML|Vue|HTML|React,9.0,15.0,100000,139000,USD,Seattle,Hybrid,2024-08-11,201-1000,Real Estate
3179,Senior Backend Developer,GraphQL|Node.js|Kafka|MySQL|C#|Flask|Go|PostgreSQL,8.0,,100000,124000,USD,Munich,No,2024-06-20,201-1000,E-commerce
3180,Solutions Architect (Senior),Redux|Vue|Communication|Go,6.0,11.0,144000,194000,EUR,Amsterdam,Yes,2024-07-10,51-200,LegalTech
3181,Web Developer,,2.0,4.0,4200000000,5130000000,IRR,New York,No,2023-01-01,201-1000,Education
3182,DevOps Engineer,GitLab-CI|Linux|FastAPI|Terraform|GitLab-CI|Jenkins|Ansible,4.0,7.0,56000,68000,EUR,Mashhad,Yes,2024-08-16,201-1000,InsurTech
3183,Junior Software Engineer,SASS|Spring|JSON|MongoDB|Linux,1.0,6.0,30000,43000,USD,Qom,Hybrid,2023-09-18,201-1000,Fintech
3184,Junior ML Engineer,Tableau|Redis|Python,2.0,6.0,40000,50000,USD,Isfahan,No,2024-10-13,11-50,Education
3185,CTO,Express|FastAPI|JSON,8.0,12.0,130000,173000,EUR,Karaj,,2023-11-01,1000+,Travel
3186,Solutions Architect (Senior),MongoDB|Go|Docker|Redux|Spring|Agile|Python,7.0,10.0,4200000000,5980000000,IRR,Tabriz,No,2023-06-14,51-200,Education
3187,Junior Frontend Developer,Next.js|JavaScript|Vue|JavaScript|React,0.0,5.0,28000,40000,EUR,Hamburg,No,2024-09-08,1000+,Telecom
3188,Junior Software Engineer,TypeScript|Linux|Flask|JSON|Scrum|CICD,0.0,4.0,1260000000,1620000000,IRR,Dubai,No,2024-07-02,201-1000,InsurTech
3189,Engineering Manager,,11.0,17.0,7880000000,9580000000,IRR,Vancouver,No,2023-08-06,51-200,Cybersecurity
3190,Data Scientist,SQL|Power BI|Scikit-learn|Scikit-learn|Airflow|Airflow|Linux|PyTorch,4.0,10.0,64000,81000,USD,Shiraz,Hybrid,2024-09-18,1-10,Automotive
3191,Junior Software Engineer,,2.0,8.0,36000,43000,usd,Madrid,Hybrid,2024-03-09,1000+,Real Estate
3192,Data Analyst,XGBoost|Communication|Problem-Solving,4.0,10.0,56000,67000,EUR,Amsterdam,No,2023-06-25,201-1000,LegalTech
3193,Tech Lead,Kafka|Redux|Docker|Scrum|Python|Express,10.0,16.0,167000,213000,USD,Qom,,2023-09-03,11-50,LegalTech
3194,Senior Frontend Developer,React|REST API|Tailwind|React,8.0,12.0,100000,127000,USD,Amsterdam,No,2024-05-17,51-200,Logistics
3195,Junior DevOps Engineer,Linux|Grafana|Azure|Azure|Azure|Linux|Nginx|Jenkins,1.0,6.0,30000,41000,USD,Paris,Yes,2023-04-12,51-200,E-commerce
3196,CTO,Problem-Solving|Spring|Java|MongoDB|MySQL|Git,11.0,13.0,143000,196000,USD,Tehran,No,2023-05-27,11-50,Healthcare
3197,Head of Data,CICD|GraphQL|SASS|Node.js|Svelte|Agile|YAML,8.0,12.0,6190000000,7260000000,IRR,Toronto,Yes,2023-11-28,201-1000,Healthcare
3198,Engineering Manager,REST API|Git|FastAPI|JSON|FastAPI|Communication|GraphQL,14.0,16.0,130000,165000,EUR,Isfahan,,2024-10-29,,Manufacturing
3199,Junior Data Analyst,Git|Power BI|dbt|Linux|Pandas|Testing|TensorFlow,1.0,,30000,39000,USD,Tabriz,Hybrid,2023-01-22,201-1000,Media
3200,Backend Developer,RabbitMQ|Spring|RabbitMQ,2.0,5.0,2520000000,3600000000,IRR,London,,2023-08-10,201-1000,AI/ML
3201,solutions architect (senior),MySQL|Kafka|Problem-Solving|Linux,5.0,7.0,4360000000,5500000000,IRR,London,Yes,2024-07-03,201-1000,LegalTech
3202,Junior ML Engineer,Django|RabbitMQ|SQL,1.0,7.0,30000,35000,USD,Remote,Hybrid,2024-01-11,11-50,E-commerce
3203,Full Stack Developer,Svelte|Redux|Flask|TypeScript,4.0,9.0,60000,79000,USD,Istanbul,Hybrid,2023-04-09,11-50,Logistics
3204,Senior Frontend Developer,CICD|Redux|HTML|Vue|Tailwind|Redux|React,5.0,10.0,93000,125000,EUR,Tokyo,Yes,2024-06-18,11-50,SaaS
3205,Systems Engineer,Git|JSON|Express|Svelte|Scrum,3.0,6.0,60000,74000,USD,Istanbul,Yes,2023-07-07,1000+,E-commerce
3206,Systems Engineer,Flask|Django|Go|Node.js,4.0,7.0,66000,88000,USD,Istanbul,Hybrid,2023-10-27,201-1000,Healthcare
3207,Junior Frontend Developer,YAML|Next.js|SASS|Webpack|Redux|SASS|Angular,0.0,2.0,30000,36000,USD,Singapore,Yes,2023-06-14,1000+,Real Estate
3208,ML Engineer,PyTorch|Flask|Airflow|PySpark,4.0,6.0,2920000000,3440000000,IRR,Manchester,No,2023-04-08,11-50,Energy
3209,Junior Software Engineer,JavaScript|REST API|Vue,2.0,5.0,1270000000,1490000000,IRR,Tokyo,Yes,2024-08-10,11-50,LegalTech
3210,Junior Full Stack Developer,REST API|Angular|Agile|Vue|Tailwind|Next.js,1.0,3.0,28000,35000,EUR,Karaj,No,2024-04-16,201-1000,Manufacturing
3211,Junior Frontend Developer,JavaScript|JavaScript|Linux|Svelte|Linux|Testing|React,2.0,6.0,41000,53000,EUR,Remote,Hybrid,2023-06-04,,E-commerce
3212,Director of Engineering,YAML|JSON|Redux|Problem-Solving|Java|CSS|Redis|MySQL,11.0,15.0,5880000000,8010000000,IRR,Toronto,No,2024-11-22,201-1000,SaaS
3213,Tech Lead,JavaScript|Kafka|Communication|Redux|CICD|SASS|PostgreSQL|Agile,12.0,18.0,140000,202000,USD,Tehran,Yes,2024-08-05,201-1000,Real Estate
3214,Junior Frontend Developer,Redux|HTML|JavaScript|Svelte,0.0,2.0,31000,41000,EUR,Madrid,Yes,2024-12-28,51-200,Real Estate
3215,Senior Data Scientist,SQL|dbt|LightGBM|Agile|PyTorch|XGBoost|Scrum|Spark,,15.0,4200000000,5910000000,IRR,Madrid,No,2023-04-28,11-50,InsurTech
3216,VP Engineering,HTML|Redis|Webpack,13.0,16.0,156000,194000,USD,Singapore,No,2023-03-07,201-1000,Retail
3217,Senior Software Engineer,Tailwind|CICD|REST API|Go|RabbitMQ|Testing|REST API,5.0,7.0,100000,120000,USD,Hamburg ,No,2024-07-11,1-10,Automotive
3218,full stack developer,Kubernetes|Kubernetes|Agile|HTML|Docker|Communication,-1.0,4.0,60000,81000,USD,Sydney,Yes,2024-04-09,1000+,Energy
3219,Head of Data,CICD|CICD|REST API|YAML|Git|RabbitMQ|Node.js|RabbitMQ,13.0,18.0,211000,279000,USD,Istanbul,Yes,2024-07-23,201-1000,SaaS
3220,VP Engineering,CSS|Problem-Solving|Tailwind,10.0,16.0,130000,182000,EUR,Remote,Hybrid,2024-06-19,1000+,Real Estate
3221,Head of Data,Spring|Django|JSON,10.0,15.0,5880000000,7520000000,IRR,Boston,No,2024-12-11,51-200,Gaming
3222,Senior DevOps Engineer,Nginx|JSON|Prometheus|Agile,8.0,12.0,5190000000,6890000000,IRR,San Francisco,Hybrid,2024-01-05,201-1000,Retail
3223,DevOps Engineer,Kubernetes|Grafana|Terraform|Grafana,4.0,9.0,56000,72000,EUR,Berlin,No,2024-07-10,11-50,Telecom
3224,Data Analyst,REST API|Tableau|Spark|PySpark|dbt|Power BI|Pandas|Tableau,3.0,5.0,56000,65000,EUR,Tokyo,Hybrid,2024-06-13,51-200,Energy
3225,Software Engineer,Git|Communication|Communication,4.0,,56000,71000,EUR,San Francisco,Yes,2024-11-02,51-200,Manufacturing
3226,Senior Full Stack Developer,Redux|Flask|Angular|JavaScript|Spring|Next.js,10.0,12.0,125000,164000,USD,NEW YORK,No,2023-01-17,1-10,Transportation
3227,Backend Developer,Java|MongoDB|Docker|Agile|Go|GraphQL,5.0,10.0,60000,73000,USD,Tokyo,No,2023-12-18,201-1000,Fintech
3228,JUNIOR DATA ANALYST,dbt|Scikit-learn|Git,0.0,,30000,38000,USD,Istanbul,,2024-05-06,,Telecom
3229,Frontend Developer,Webpack|CSS|Vue|SASS|Angular|HTML|CSS|Angular,4.0,10.0,60000,79000,EUR,Boston,,2024-10-21,,AdTech
3230,Systems Engineer,,4.0,8.0,60000,77000,USD,Toronto,Yes,2024-03-06,1-10,Manufacturing
3231,Engineering Manager,Linux|CICD|Redis|Redis|Node.js,13.0,19.0,137000,167000,EUR,Isfahan,No,2023-10-03,1000+,Healthcare
3232,Principal Engineer,CICD|CICD|MongoDB|Kubernetes,9.0,11.0,5880000000,7840000000,IRR,Toronto,Yes,2023-01-31,1-10,Healthcare
3233,Principal Engineer,PostgreSQL|YAML|Linux|C#|Django|Docker,9.0,15.0,187000,240000,USD,Isfahan,Yes,2023-12-04,201-1000,InsurTech
3234,Senior ML Engineer,Airflow|LightGBM|Problem-Solving|NumPy,6.0,9.0,100000,135000,USD,Austin,No,2024-01-02,1-10,Fintech
3235,Systems Engineer,Docker|Agile|Linux|PostgreSQL|Communication|YAML|Svelte|Redis,2.0,7.0,2970000000,3890000000,IRR,Seattle,No,2023-12-14,51-200,Telecom
3236,Software Developer Intern,Vue|Kubernetes|SASS|REST API|Express|YAML,1.0,6.0,30000,35000,USD,Qom,Yes,2023-11-23,51-200,AI/ML
3237,Junior Full Stack Developer,Redux|PostgreSQL|Tailwind|Angular|Flask|Docker|React|REST API,0.0,6.0,1510000000,1840000000,IRR,Mashhad,Yes,2024-01-21,11-50,AdTech
3238,Junior Software Engineer,YAML|FastAPI|Scrum|Webpack,2.0,8.0,49000,63000,USD,Tabriz,No,2023-09-12,201-1000,Blockchain
3239,Junior DevOps Engineer,GitLab-CI|Terraform|Ansible|Linux|GraphQL,2.0,8.0,35000,47000,USD,Karaj,Hybrid,2023-04-09,201-1000,Fintech
3240,JUNIOR DATA ANALYST,,1.0,6.0,39000,46000,USD,Amsterdam,No,2024-10-12,51-200,LegalTech
3241,Head of Data,Git|Testing|CICD|Git|Agile|Redux,13.0,16.0,161000,224000,EUR,Madrid,Hybrid,2024-02-18,11-50,AI/ML
3242,Junior Full Stack Developer,Linux|GraphQL|CICD|Node.js,0.0,5.0,30000,37000,USD,Munich,No,2024-06-01,11-50,Logistics
3243,Data Scientist,Scikit-learn|TensorFlow|Testing|Python|Tableau|Scikit-learn,4.0,8.0,100000,143000,USD,New York,Hybrid,2023-05-11,1000+,Telecom
3244,Junior Web Developer,JavaScript|Agile|Express|Java|Python,2.0,6.0,33000,44000,USD,MANCHESTER,No,2024-04-07,201-1000,Manufacturing
3245,Frontend Developer,HTML|Angular|Linux,3.0,9.0,60000,80000,USD,Paris,No,2023-03-11,11-50,Education
3246,ML Engineer,TensorFlow|PyTorch|Spark|Pandas|Scikit-learn|NumPy,2.0,8.0,74000,98000,USD,Vancouver,,2023-10-25,51-200,Healthcare
3247,DevOps Engineer,Prometheus|AWS|Linux|GCP|GCP|Kubernetes|AWS,4.0,9.0,56000,67000,EUR,Tabriz,Yes,2023-01-03,1000+,Retail
3248,Solutions Architect (Senior),Spring|MongoDB|REST API|Kafka|Express|CSS|SASS,5.0,7.0,150000,174000,USD,San Francisco,Yes,2023-05-11,201-1000,SaaS
3249,Software Developer Intern,RabbitMQ|Testing|Problem-Solving|Python|Express,1.0,5.0,30000,39000,USD,SEATTLE,No,2023-06-04,51-200,InsurTech
3250,Solutions Architect,,5.0,11.0,86000,109000,USD,Karaj  ,Yes,2023-08-01,,Cloud
3251,Solutions Architect (Senior),Agile|Next.js|Redis,10.0,14.0,151000,190000,USD,Seattle,No,2024-11-05,1000+,Cloud
3252,Junior Software Engineer,Next.js|CSS|JSON|Next.js|Agile,2.0,4.0,38000,52000,EUR,Berlin,No,2024-11-16,,Blockchain
3253,Junior Backend Developer,Go|Django|Kafka|Agile|Kafka|Spring|Redis,,,34000,42000,USD,Toronto,Yes,2024-03-01,1000+,Cybersecurity
3254,CTO,Webpack|Flask|YAML|CICD|Scrum|JSON|C#,-1.0,4.0,140000,170000,USD,Munich,No,2024-02-12,,Telecom
3255,Systems Engineer,Webpack|C#|RabbitMQ|CICD|Vue|Python,2.0,5.0,67000,89000,USD,Austin,No,28/11/2023,1000+,Energy
3256,DevOps Engineer,Prometheus|GitLab-CI|Kubernetes|GitLab-CI|GitLab-CI|GitLab-CI|AWS,5.0,7.0,61000,88000,EUR,Qom,No,2023-11-25,11-50,InsurTech
3257,Junior Frontend Developer,Tailwind|Agile|HTML|Redux,1.0,7.0,1310000000,1590000000,IRR,Tehran,Yes,2024-05-23,1000+,Gaming
3258,PRINCIPAL ENGINEER,Testing|REST API|HTML|Testing|Tailwind,8.0,13.0,155000,200000,USD,Hamburg,No,2024-05-25,1000+,E-commerce
3259,Junior Full Stack Developer,JavaScript|Kafka|Express|Kubernetes|CSS|Flask|HTML|Docker,0.0,4.0,30000,42000,USD,Amsterdam,Yes,2024-12-29,51-200,AdTech
3260,Data Analyst,Pandas|TensorFlow|Agile|Power BI|TensorFlow,4.0,10.0,81000,112000,USD,Tokyo,No,2024-11-26,,Healthcare
3261,Senior Full Stack Developer,SASS|Spring|React|Spring|C#|Docker|HTML,7.0,9.0,160000,226000,USD,Dubai,Yes,2023-01-14,,Education
3262,Director of Engineering,Git|Python|Webpack|YAML|Agile|Tailwind|Vue|Scrum,10.0,13.0,130000,152000,EUR,Amsterdam,No,2023-05-26,1000+,SaaS
